Wall Time, R_N_tot_ge_63, R_N_tot_le_66, R_N_b_eq_0, R_N_b_ge_1, R_N_b_ge_2, R_N_b_ge_3, Hd_x_ge_0, Hd_x_lt_0, Hd_y_ge_0, Hd_y_lt_0, FG_x_N_ge_0, FG_x_N_lt_0, FG_y_N_ge_0, FG_y_N_lt_0, abs_p_gt_theta, abs_q_gt_theta, abs_r_gt_theta, abs_R_FG_x_gt_theta, abs_R_FG_y_gt_theta, abs_R_FG_z_gt_theta, R_N_tot_eq_64
1346772252,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
1346772253,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772254,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772255,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346772256,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772257,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1346772258,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1
1346772259,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772260,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1346772261,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1346772262,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346772263,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1346772264,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346772265,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772266,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1346772267,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772268,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772269,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1346772270,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1
1346772271,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346772272,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1
1346772273,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772274,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772275,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772276,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772277,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
1346772278,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1346772279,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1
1346772280,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1346772281,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1346772282,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346772283,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772284,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
1346772285,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1346772286,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772287,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1346772288,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772289,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346772290,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772291,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772292,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1346772293,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1346772294,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1346772295,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772296,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772297,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1346772298,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
1346772299,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1
1346772300,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
1346772301,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
1346772302,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772303,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1
1346772304,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1346772305,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
1346772306,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1346772307,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772308,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772309,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772310,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772311,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772312,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772313,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772314,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772315,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772316,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772317,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772318,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772319,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772320,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
1346772321,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
1346772322,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772323,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772324,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772325,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772326,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772327,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
1346772328,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772329,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772330,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772331,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772332,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772333,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772334,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772335,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772336,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772337,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1
1346772338,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772339,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772340,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772341,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1
1346772342,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772343,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772344,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772345,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772346,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772347,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772348,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772349,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772350,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772351,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772352,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772353,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772354,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772355,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772356,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772357,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772358,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772359,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772360,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772361,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772362,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772363,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772364,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772365,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772366,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772367,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772368,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772369,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772370,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772371,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772372,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772373,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772374,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
1346772375,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772376,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772377,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772378,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772379,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772380,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772381,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772382,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772383,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772384,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772385,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772386,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772387,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772388,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772389,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772390,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772391,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772392,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
1346772393,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
1346772394,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772395,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772396,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772397,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772398,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772399,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772400,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772401,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772402,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772403,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772404,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772405,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772406,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772407,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772408,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772409,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772410,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772411,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772412,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772413,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772414,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772415,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772416,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772417,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772418,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772419,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772420,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772421,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772422,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772423,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772424,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772425,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772426,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772427,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772428,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772429,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772430,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772431,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772432,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772433,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772434,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772435,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772436,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772437,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772438,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
1346772439,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772440,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772441,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772442,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
1346772443,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772444,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772445,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772446,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772447,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772448,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772449,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772450,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772451,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772452,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772453,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772454,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772455,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772456,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772457,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772458,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772459,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772460,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772461,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772462,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772463,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772464,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772465,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772466,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772467,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772468,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772469,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772470,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772471,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772472,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772473,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772474,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772475,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772476,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772477,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772478,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772479,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
1346772480,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
1346772481,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772482,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772483,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772484,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772485,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772486,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772487,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772488,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772489,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772490,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772491,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1
1346772492,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772493,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772494,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772495,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772496,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772497,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772498,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
1346772499,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
1346772500,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
1346772501,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772502,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772503,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772504,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772505,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772506,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772507,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772508,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772509,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772510,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772511,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772512,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772513,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772514,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772515,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772516,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772517,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772518,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772519,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
1346772520,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772521,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772522,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772523,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772524,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772525,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1346772526,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772527,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772528,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772529,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772530,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1346772531,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772532,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772533,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
1346772534,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772535,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772536,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772537,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772538,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772539,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
1346772540,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1346772541,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
1346772542,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1346772543,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
