best-d,best,base+g,base
7671,4976,13105,23517
7671,4976,13106,23517
7671,4976,13106,23517
7671,4976,13106,23517
7671,4976,13106,23518
7671,4976,13107,23518
7671,4976,13107,23518
7671,4976,13108,23518
7672,4977,13108,23518
7672,4977,13108,23518
7672,4977,13108,23519
7672,4977,13108,23519
7673,4977,13108,23519
7673,4977,13109,23519
7674,4977,13110,23519
7674,4979,13110,23519
7674,4979,13111,23520
7674,4979,13113,23520
7674,4979,13113,23520
7674,4979,13113,23521
7674,4980,13113,23522
7674,4980,13113,23522
7674,4980,13113,23522
7675,4980,13113,23522
7675,4980,13113,23522
7675,4981,13113,23522
7675,4981,13113,23523
7675,4981,13113,23523
7675,4981,13113,23523
7675,4981,13113,23523
7676,4981,13113,23523
7676,4981,13114,23523
7676,4981,13114,23524
7676,4981,13114,23524
7676,4981,13115,23524
7676,4981,13115,23524
7678,4983,13115,23524
7678,4984,13115,23524
7678,4984,13115,23524
7678,4984,13115,23525
7678,4984,13115,23525
7679,4984,13115,23525
7679,4984,13115,23525
7679,4984,13115,23525
7679,4984,13115,23525
7679,4984,13115,23526
7680,4984,13115,23526
7680,4984,13115,23526
7680,4984,13115,23526
7680,4984,13116,23526
7680,4984,13116,23526
7681,4984,13116,23527
7681,4984,13116,23527
7681,4984,13116,23527
7681,4984,13116,23527
7682,4985,13117,23527
7682,4985,13117,23527
7682,4985,13118,23528
7682,4986,13119,23528
7683,4987,13120,23528
7683,4987,13121,23528
7683,4987,13122,23528
7683,4987,13122,23528
7683,4987,13122,23529
7684,4987,13122,23529
7684,4988,13124,23529
7684,4988,13125,23529
7684,4988,13125,23529
7684,4988,13125,23529
7684,4988,13125,23530
7685,4988,13125,23530
7685,4988,13125,23530
7685,4988,13125,23530
7685,4988,13126,23530
7685,4988,13126,23530
7685,4988,13127,23531
7685,4988,13127,23531
7685,4988,13127,23531
7685,4988,13127,23531
7685,4989,13127,23531
7685,4989,13127,23532
7686,4991,13127,23532
7686,4991,13127,23532
7686,4991,13127,23532
7686,4991,13127,23533
7686,4991,13127,23533
7687,4991,13127,23533
7687,4991,13127,23533
7687,4991,13127,23533
7687,4991,13128,23534
7687,4991,13128,23534
7688,4991,13129,23534
7688,4991,13129,23534
7688,4991,13129,23534
7688,4991,13129,23535
7688,4991,13129,23535
7688,4991,13129,23535
7689,4991,13129,23535
7689,4993,13129,23535
7689,4993,13129,23535
7689,4993,13129,23536
7689,4993,13129,23536
7689,4993,13129,23537
7690,4993,13129,23537
7690,4993,13129,23538
7690,4993,13129,23538
7690,4993,13129,23539
7692,4993,13131,23539
7692,4993,13131,23540
7692,4993,13131,23540
7692,4993,13131,23541
7692,4993,13131,23542
7693,4993,13131,23542
7693,4993,13131,23542
7693,4993,13131,23542
7693,4993,13131,23543
7693,4995,13131,23543
7694,4998,13131,23543
7694,4998,13131,23543
7694,4998,13131,23543
7694,4998,13131,23544
7694,4998,13132,23544
7695,4998,13133,23546
7697,4998,13133,23546
7697,4998,13133,23547
7703,4999,13133,23548
7703,4999,13133,23548
7704,4999,13133,23549
7707,4999,13133,23549
7709,4999,13133,23549
7709,4999,13133,23550
7712,4999,13133,23550
7714,4999,13133,23550
7715,4999,13133,23550
7715,5000,13133,23550
7720,5000,13133,23550
7720,5001,13133,23551
7721,5002,13135,23551
7722,5002,13135,23551
7725,5002,13136,23551
7726,5002,13136,23551
7730,5002,13136,23551
7733,5002,13136,23551
7734,5002,13136,23552
7735,5002,13136,23552
7739,5002,13136,23552
7739,5002,13137,23552
7740,5002,13138,23552
7741,5002,13139,23553
7744,5002,13139,23553
7744,5003,13139,23553
7745,5003,13139,23553
7747,5003,13139,23553
7749,5003,13139,23553
7750,5003,13139,23553
7751,5003,13139,23554
7753,5003,13139,23554
7755,5003,13139,23554
7755,5003,13139,23554
7757,5003,13142,23554
7759,5005,13142,23554
7759,5005,13143,23555
7760,5007,13143,23555
7763,5007,13143,23555
7765,5009,13144,23555
7765,5009,13144,23555
7766,5009,13144,23555
7772,5009,13144,23556
7772,5009,13144,23556
7773,5009,13144,23556
7773,5009,13144,23557
7774,5009,13144,23558
7776,5009,13144,23558
7780,5009,13144,23558
7781,5009,13144,23558
7781,5009,13144,23558
7782,5011,13145,23558
7788,5012,13145,23559
7788,5012,13145,23559
7789,5013,13145,23559
7789,5013,13145,23559
7795,5014,13145,23559
7796,5014,13145,23559
7796,5014,13147,23560
7797,5014,13147,23560
7803,5014,13147,23561
7804,5014,13147,23562
7804,5014,13147,23562
7807,5014,13147,23562
7812,5014,13148,23562
7812,5014,13148,23563
7812,5014,13148,23563
7814,5015,13148,23563
7819,5015,13148,23563
7820,5015,13148,23564
7821,5017,13148,23564
7823,5017,13148,23565
7825,5017,13148,23566
7826,5017,13148,23566
7827,5017,13148,23566
7830,5017,13148,23566
7831,5017,13149,23567
7831,5017,13149,23567
7834,5018,13149,23567
7836,5018,13149,23568
7837,5018,13149,23568
7837,5018,13149,23569
7841,5018,13149,23569
7843,5018,13150,23569
7843,5018,13151,23569
7844,5018,13151,23570
7850,5018,13152,23570
7850,5019,13152,23570
7850,5019,13154,23571
7852,5020,13154,23571
7857,5021,13154,23571
7857,5021,13154,23572
7858,5021,13154,23572
7861,5021,13154,23574
7865,5021,13154,23574
7865,5021,13154,23574
7866,5021,13154,23574
7868,5021,13154,23575
7871,5021,13155,23575
7871,5021,13155,23575
7875,5021,13155,23575
7877,5021,13155,23575
7878,5021,13155,23575
7878,5021,13155,23575
7880,5023,13155,23576
7883,5023,13155,23576
7884,5023,13157,23576
7884,5023,13157,23576
7884,5023,13157,23576
7886,5023,13157,23576
7891,5023,13157,23577
7892,5023,13157,23577
7893,5023,13157,23577
7896,5023,13157,23577
7897,5023,13157,23577
7897,5023,13157,23577
7902,5024,13157,23578
7903,5024,13157,23578
7904,5024,13157,23579
7905,5024,13157,23580
7905,5024,13158,23580
7907,5024,13159,23580
7912,5024,13160,23580
7912,5024,13160,23580
7918,5024,13161,23580
7918,5025,13162,23580
7920,5025,13162,23581
7921,5025,13162,23581
7922,5025,13162,23581
7924,5025,13162,23581
7925,5026,13162,23581
7926,5027,13162,23582
7928,5027,13162,23582
7928,5027,13162,23582
7933,5027,13162,23582
7935,5027,13162,23583
7935,5027,13162,23583
7935,5027,13162,23583
7941,5028,13164,23583
7941,5028,13164,23583
7942,5028,13164,23583
7942,5028,13164,23584
7943,5028,13164,23584
7946,5028,13164,23584
7948,5028,13165,23584
7948,5029,13165,23584
7950,5029,13165,23584
7952,5029,13165,23585
7955,5029,13165,23585
7955,5031,13165,23585
7959,5031,13165,23585
7961,5031,13165,23585
7961,5031,13165,23585
7961,5031,13165,23586
7967,5031,13165,23586
7968,5031,13165,23586
7968,5031,13165,23586
7968,5031,13165,23586
7975,5032,13165,23586
7975,5032,13166,23586
7976,5032,13166,23586
7976,5032,13167,23587
7981,5032,13167,23587
7982,5033,13167,23587
7982,5033,13167,23587
7983,5033,13167,23587
7985,5033,13167,23587
7985,5035,13167,23587
7989,5035,13167,23587
7990,5035,13167,23588
7990,5035,13167,23588
7992,5035,13168,23588
7996,5037,13169,23588
7999,5037,13170,23588
8001,5037,13170,23589
8006,5037,13172,23589
8008,5037,13172,23589
8009,5037,13172,23589
8010,5037,13172,23589
8010,5037,13172,23589
8011,5037,13172,23589
8014,5037,13172,23589
8017,5037,13172,23590
8022,5037,13172,23590
8022,5037,13172,23590
8022,5037,13172,23592
8024,5037,13172,23592
8030,5038,13173,23592
8030,5039,13173,23592
8032,5039,13173,23592
8035,5039,13175,23592
8036,5039,13175,23593
8038,5039,13175,23593
8043,5039,13175,23593
8043,5040,13175,23593
8045,5040,13175,23593
8045,5040,13175,23593
8048,5040,13175,23594
8051,5040,13175,23594
8051,5040,13175,23594
8051,5040,13175,23594
8056,5040,13175,23594
8056,5040,13175,23594
8057,5040,13176,23595
8057,5041,13177,23595
8058,5041,13177,23595
8059,5041,13178,23595
8063,5041,13179,23595
8063,5041,13179,23595
8063,5042,13180,23595
8065,5042,13180,23595
8068,5042,13180,23596
8069,5042,13181,23596
8070,5042,13181,23596
8070,5042,13181,23596
8074,5042,13181,23596
8076,5042,13181,23596
8078,5042,13182,23597
8079,5043,13182,23597
8079,5043,13182,23597
8081,5043,13182,23597
8083,5043,13182,23597
8085,5043,13182,23597
8087,5043,13182,23597
8090,5043,13182,23598
8091,5043,13183,23598
8093,5043,13183,23598
8094,5043,13183,23598
8096,5043,13183,23598
8096,5043,13183,23599
8102,5043,13183,23599
8103,5044,13183,23599
8103,5044,13183,23599
8104,5044,13183,23599
8107,5044,13183,23600
8110,5044,13183,23600
8117,5044,13183,23600
8118,5044,13184,23600
8121,5044,13184,23600
8123,5044,13184,23601
8123,5044,13184,23601
8124,5045,13184,23601
8124,5047,13185,23601
8126,5047,13186,23601
8130,5047,13187,23602
8130,5047,13187,23602
8133,5047,13187,23602
8135,5047,13187,23603
8137,5047,13187,23603
8138,5047,13187,23603
8140,5048,13188,23603
8142,5048,13188,23603
8144,5048,13189,23604
8144,5048,13191,23604
8147,5048,13191,23604
8148,5048,13192,23605
8149,5048,13192,23605
8150,5048,13193,23605
8155,5048,13193,23605
8155,5048,13193,23606
8160,5048,13193,23606
8161,5048,13193,23606
8164,5048,13193,23606
8164,5049,13193,23607
8168,5049,13193,23607
8170,5049,13193,23607
8177,5049,13194,23607
8177,5049,13195,23608
8177,5049,13195,23608
8178,5049,13196,23608
8182,5049,13198,23609
8184,5049,13199,23609
8185,5050,13199,23609
8186,5050,13200,23609
8189,5050,13200,23609
8191,5050,13200,23610
8192,5050,13201,23610
8192,5050,13201,23610
8193,5050,13201,23610
8195,5050,13202,23611
8196,5050,13202,23611
8198,5050,13202,23611
8203,5051,13202,23611
8203,5051,13202,23611
8208,5051,13202,23612
8208,5051,13202,23612
8210,5051,13202,23612
8211,5051,13203,23612
8213,5051,13203,23612
8215,5051,13205,23613
8220,5052,13205,23613
8220,5052,13205,23613
8225,5052,13205,23613
8225,5052,13205,23613
8230,5052,13205,23613
8230,5052,13206,23614
8230,5052,13206,23614
8233,5052,13206,23614
8238,5052,13206,23614
8239,5053,13207,23614
8243,5053,13207,23615
8243,5053,13207,23615
8249,5053,13207,23615
8249,5053,13208,23615
8254,5053,13208,23615
8255,5053,13208,23615
8255,5053,13208,23616
8256,5054,13209,23616
8262,5054,13209,23616
8264,5054,13209,23616
8265,5054,13209,23617
8266,5054,13209,23617
8270,5054,13209,23617
8273,5054,13209,23617
8273,5054,13209,23617
8274,5054,13210,23618
8280,5054,13210,23618
8281,5054,13210,23618
8281,5054,13210,23619
8282,5054,13210,23619
8287,5054,13210,23619
8288,5054,13210,23619
8288,5055,13210,23619
8289,5055,13211,23619
8294,5055,13211,23620
8294,5055,13211,23620
8295,5055,13211,23620
8295,5055,13211,23620
8299,5055,13211,23621
8301,5055,13212,23621
8302,5056,13212,23621
8302,5056,13212,23621
8306,5056,13212,23621
8309,5056,13212,23622
8311,5056,13212,23622
8312,5056,13213,23622
8313,5056,13213,23622
8315,5056,13213,23622
8318,5057,13213,23622
8319,5057,13213,23623
8322,5057,13213,23623
8324,5057,13215,23623
8326,5057,13215,23623
8326,5057,13215,23624
8331,5057,13216,23624
8333,5057,13216,23624
8333,5057,13216,23624
8334,5058,13217,23625
8340,5058,13217,23625
8340,5058,13217,23625
8341,5058,13217,23625
8342,5058,13217,23626
8347,5058,13217,23626
8347,5058,13217,23626
8347,5058,13217,23626
8348,5058,13217,23626
8352,5058,13217,23627
8354,5058,13217,23627
8354,5058,13217,23627
8354,5058,13217,23627
8360,5059,13217,23627
8360,5059,13218,23628
8361,5059,13220,23628
8361,5059,13221,23628
8365,5059,13221,23628
8367,5059,13221,23628
8372,5059,13221,23629
8372,5059,13221,23629
8376,5059,13221,23629
8377,5060,13221,23629
8379,5060,13221,23629
8381,5060,13221,23630
8385,5060,13221,23630
8386,5060,13221,23630
8386,5060,13221,23630
8386,5060,13221,23630
8392,5060,13221,23631
8393,5060,13221,23631
8394,5061,13221,23631
8396,5061,13222,23631
8399,5061,13224,23631
8400,5061,13225,23632
8400,5061,13225,23632
8403,5061,13225,23632
8409,5061,13226,23632
8409,5061,13226,23632
8410,5062,13227,23633
8410,5062,13228,23633
8416,5062,13228,23633
8416,5062,13228,23633
8418,5062,13228,23633
8419,5062,13228,23634
8423,5062,13228,23634
8425,5062,13228,23634
8427,5062,13228,23634
8428,5063,13228,23634
8432,5063,13228,23635
8434,5063,13228,23635
8441,5063,13228,23635
8441,5063,13229,23635
8441,5063,13229,23635
8442,5063,13229,23636
8448,5063,13229,23636
8449,5065,13229,23636
8450,5065,13229,23636
8452,5065,13229,23636
8456,5065,13229,23636
8456,5065,13229,23637
8459,5065,13229,23637
8461,5065,13229,23637
8463,5065,13229,23637
8464,5066,13229,23637
8466,5066,13229,23638
8469,5066,13230,23638
8471,5066,13232,23638
8472,5066,13233,23638
8474,5066,13233,23638
8476,5066,13234,23639
8480,5066,13234,23639
8481,5066,13234,23639
8481,5066,13235,23639
8481,5067,13236,23639
8488,5067,13236,23639
8490,5067,13236,23640
8490,5067,13236,23640
8490,5067,13236,23640
8495,5067,13236,23640
8496,5067,13236,23640
8497,5068,13236,23641
8497,5068,13236,23641
8501,5068,13236,23641
8503,5068,13236,23641
8504,5068,13236,23642
8505,5068,13236,23642
8507,5068,13236,23642
8510,5068,13238,23642
8513,5068,13238,23642
8514,5068,13238,23643
8517,5068,13239,23643
8519,5069,13239,23643
8520,5069,13239,23643
8521,5069,13239,23644
8524,5069,13239,23644
8526,5069,13239,23646
8529,5069,13239,23646
8529,5069,13240,23646
8531,5069,13240,23646
8533,5069,13240,23647
8534,5069,13240,23647
8534,5069,13240,23647
8537,5069,13240,23647
8539,5069,13240,23648
8540,5069,13240,23648
8540,5069,13241,23648
8546,5071,13241,23648
8546,5071,13242,23649
8551,5071,13242,23649
8552,5071,13242,23649
8555,5071,13243,23649
8555,5071,13243,23650
8557,5071,13243,23650
8559,5072,13243,23650
8565,5072,13244,23650
8566,5074,13244,23651
8567,5075,13244,23651
8570,5076,13244,23651
8576,5076,13244,23651
8577,5076,13244,23651
8585,5076,13244,23652
8585,5076,13244,23652
8586,5076,13244,23652
8587,5076,13244,23652
8592,5076,13245,23653
8593,5076,13245,23653
8594,5076,13245,23653
8594,5076,13245,23653
8603,5076,13245,23654
8603,5077,13245,23654
8610,5077,13245,23654
8610,5078,13245,23654
8610,5078,13245,23654
8610,5078,13245,23655
8610,5080,13245,23655
8610,5080,13245,23655
8610,5080,13245,23655
8610,5080,13245,23656
8612,5081,13245,23656
8617,5082,13246,23656
8617,5082,13247,23656
8617,5084,13248,23656
8617,5084,13249,23657
8617,5084,13249,23657
8617,5084,13249,23657
8618,5084,13249,23657
8618,5084,13249,23658
8618,5088,13249,23658
8618,5088,13249,23658
8618,5092,13249,23658
8618,5092,13249,23659
8618,5093,13249,23659
8618,5093,13249,23659
8620,5094,13249,23660
8620,5094,13249,23660
8620,5095,13249,23660
8620,5095,13249,23660
8621,5096,13250,23661
8621,5098,13251,23661
8621,5098,13252,23661
8621,5102,13253,23662
8621,5104,13253,23662
8621,5104,13253,23664
8621,5105,13253,23664
8621,5105,13253,23664
8621,5107,13253,23664
8621,5107,13253,23664
8622,5107,13253,23665
8622,5108,13253,23665
8622,5108,13253,23665
8622,5108,13253,23665
8622,5109,13253,23666
8622,5109,13253,23666
8622,5109,13253,23666
8622,5109,13253,23666
8622,5110,13254,23667
8624,5110,13255,23667
8624,5110,13256,23667
8624,5110,13257,23667
8624,5110,13257,23668
8624,5110,13257,23668
8625,5110,13257,23668
8625,5111,13258,23668
8625,5111,13258,23669
8625,5111,13258,23669
8625,5111,13258,23669
8625,5111,13258,23669
8625,5111,13258,23669
8625,5111,13258,23670
8625,5112,13258,23670
8625,5112,13258,23670
8625,5113,13258,23670
8625,5113,13258,23671
8626,5113,13258,23671
8626,5113,13259,23671
8626,5113,13259,23672
8626,5113,13259,23672
8626,5113,13259,23672
8626,5113,13259,23673
8626,5113,13259,23673
8626,5113,13259,23673
8628,5114,13259,23673
8628,5114,13259,23674
8628,5114,13259,23674
8628,5114,13260,23674
8628,5114,13260,23674
8629,5114,13260,23675
8629,5114,13260,23675
8629,5114,13260,23675
8629,5114,13261,23675
8629,5114,13261,23676
8629,5114,13262,23676
8629,5114,13262,23676
8629,5114,13263,23677
8629,5115,13263,23677
8629,5115,13263,23677
8629,5115,13263,23677
8630,5115,13263,23678
8630,5116,13263,23678
8630,5116,13263,23678
8630,5117,13263,23678
8630,5117,13263,23679
8630,5117,13263,23679
8630,5117,13263,23679
8630,5124,13263,23679
8630,5124,13263,23680
8630,5131,13263,23680
8630,5131,13266,23680
8630,5131,13266,23680
8630,5131,13266,23680
8630,5132,13266,23681
8630,5132,13266,23681
8631,5132,13266,23681
8631,5132,13266,23682
8631,5132,13266,23682
8631,5133,13266,23682
8632,5133,13266,23682
8632,5133,13266,23682
8632,5133,13266,23683
8632,5133,13266,23683
8632,5133,13266,23683
8632,5133,13268,23683
8632,5134,13269,23683
8632,5134,13270,23684
8632,5134,13271,23684
8633,5134,13271,23684
8633,5144,13271,23684
8633,5146,13272,23684
8633,5146,13272,23685
8634,5146,13272,23685
8634,5153,13272,23685
8634,5155,13272,23685
8634,5164,13272,23686
8634,5165,13272,23686
8634,5165,13272,23686
8634,5165,13272,23686
8634,5166,13272,23687
8634,5166,13272,23687
8634,5166,13272,23687
8634,5166,13272,23687
8634,5166,13272,23687
8634,5166,13272,23688
8635,5166,13272,23688
8635,5166,13272,23688
8635,5167,13272,23688
8635,5167,13272,23688
8635,5167,13272,23689
8635,5167,13272,23689
8636,5167,13272,23689
8636,5167,13272,23689
8636,5167,13272,23690
8636,5167,13273,23690
8636,5167,13273,23690
8636,5167,13274,23690
8636,5167,13276,23690
8636,5168,13276,23691
8636,5168,13276,23691
8636,5168,13276,23691
8636,5168,13276,23691
8636,5168,13276,23691
8636,5168,13276,23692
8637,5168,13276,23692
8637,5168,13276,23692
8637,5169,13276,23692
8637,5169,13276,23693
8637,5169,13276,23693
8637,5169,13276,23693
8637,5169,13276,23693
8637,5169,13276,23693
8637,5169,13277,23694
8638,5170,13277,23694
8638,5170,13278,23694
8638,5170,13278,23694
8638,5171,13278,23694
8638,5171,13278,23695
8638,5171,13278,23695
8638,5171,13278,23695
8638,5171,13278,23695
8638,5171,13278,23696
8638,5171,13278,23696
8638,5171,13278,23696
8638,5171,13278,23696
8638,5172,13278,23697
8639,5172,13279,23697
8639,5172,13280,23698
8639,5172,13280,23699
8639,5172,13280,23699
8639,5172,13280,23699
8639,5172,13280,23699
8639,5172,13280,23700
8639,5172,13280,23700
8640,5173,13280,23700
8640,5173,13280,23701
8640,5173,13280,23702
8640,5173,13280,23702
8640,5173,13280,23704
8640,5173,13280,23704
8640,5173,13280,23704
8640,5173,13280,23704
8640,5174,13281,23705
8640,5174,13281,23705
8640,5175,13281,23705
8640,5175,13281,23706
8642,5175,13282,23706
8642,5175,13283,23706
8642,5175,13284,23706
8642,5175,13284,23707
8642,5175,13284,23707
8643,5175,13284,23707
8643,5175,13284,23707
8643,5175,13284,23708
8643,5176,13284,23708
8643,5176,13284,23708
8643,5176,13284,23708
8643,5176,13284,23709
8643,5176,13284,23709
8643,5176,13284,23709
8644,5176,13284,23709
8644,5176,13284,23710
8644,5176,13285,23710
8644,5176,13285,23710
8644,5177,13285,23710
8644,5177,13285,23711
8644,5177,13286,23711
8644,5177,13288,23711
8644,5177,13288,23711
8644,5177,13288,23711
8644,5177,13288,23712
8644,5177,13288,23712
8645,5178,13288,23714
8645,5178,13288,23714
8645,5178,13288,23714
8645,5178,13288,23714
8648,5178,13288,23715
8650,5178,13288,23715
8655,5178,13288,23715
8655,5178,13288,23715
8655,5178,13288,23716
8655,5178,13288,23716
8656,5179,13289,23716
8656,5179,13289,23718
8656,5179,13289,23718
8656,5179,13289,23718
8656,5179,13289,23719
8656,5179,13289,23719
8657,5179,13289,23719
8657,5179,13289,23719
8657,5180,13289,23720
8657,5180,13289,23720
8657,5180,13289,23720
8657,5180,13289,23722
8657,5180,13289,23722
8657,5180,13289,23722
8658,5180,13289,23722
8658,5180,13289,23723
8658,5180,13291,23723
8658,5180,13291,23723
8658,5181,13291,23723
8658,5181,13293,23723
8658,5181,13293,23724
8659,5181,13293,23724
8659,5181,13293,23724
8659,5181,13293,23724
8659,5181,13293,23725
8659,5181,13293,23725
8659,5181,13293,23725
8660,5181,13293,23725
8660,5182,13293,23726
8660,5182,13293,23726
8660,5182,13294,23726
8660,5182,13296,23726
8660,5182,13296,23726
8661,5182,13296,23726
8661,5182,13296,23727
8661,5182,13296,23727
8661,5182,13296,23727
8662,5182,13296,23727
8663,5183,13296,23727
8663,5183,13296,23728
8663,5183,13296,23728
8663,5183,13296,23728
8663,5183,13296,23728
8663,5184,13296,23728
8664,5184,13296,23729
8664,5184,13296,23729
8664,5184,13297,23729
8664,5184,13297,23729
8664,5185,13297,23729
8664,5185,13297,23730
8664,5185,13297,23730
8665,5185,13297,23730
8665,5185,13297,23730
8665,5185,13297,23730
8665,5185,13297,23731
8665,5185,13297,23731
8665,5185,13297,23731
8665,5185,13297,23731
8666,5186,13297,23731
8666,5186,13297,23732
8666,5186,13298,23732
8666,5186,13298,23732
8666,5186,13299,23732
8666,5186,13299,23732
8666,5186,13299,23733
8666,5186,13299,23733
8667,5187,13300,23733
8667,5187,13300,23733
8667,5187,13300,23733
8667,5187,13300,23733
8667,5187,13300,23734
8667,5187,13300,23734
8667,5187,13300,23734
8668,5187,13300,23734
8668,5187,13301,23735
8668,5187,13301,23735
8671,5188,13301,23735
8671,5188,13302,23735
8676,5188,13304,23735
8678,5188,13304,23736
8679,5188,13304,23736
8682,5188,13304,23736
8685,5188,13304,23736
8687,5188,13304,23736
8688,5188,13304,23737
8688,5188,13304,23737
8693,5189,13304,23737
8693,5189,13304,23737
8694,5189,13304,23738
8696,5189,13304,23738
8699,5189,13304,23738
8700,5189,13304,23738
8703,5189,13304,23738
8706,5189,13304,23739
8707,5189,13305,23739
8707,5190,13305,23739
8711,5190,13306,23739
8713,5190,13306,23740
8714,5190,13308,23740
8714,5190,13308,23740
8718,5190,13308,23740
8720,5190,13308,23740
8722,5190,13308,23741
8722,5190,13308,23741
8728,5191,13308,23741
8729,5191,13308,23741
8730,5191,13308,23741
8730,5191,13308,23742
8737,5191,13308,23742
8737,5191,13308,23742
8739,5191,13308,23742
8741,5191,13308,23742
8746,5191,13309,23743
8746,5191,13309,23743
8749,5192,13309,23743
8751,5192,13309,23743
8753,5192,13310,23744
8753,5192,13310,23744
8758,5192,13311,23744
8760,5192,13311,23744
8760,5192,13311,23744
8760,5192,13312,23745
8768,5192,13312,23745
8769,5192,13312,23745
8769,5192,13312,23745
8769,5193,13312,23745
8774,5193,13312,23746
8776,5193,13312,23746
8776,5193,13312,23746
8777,5194,13312,23746
8783,5194,13312,23747
8783,5194,13312,23747
8784,5194,13313,23747
8784,5195,13313,23747
8789,5195,13313,23747
8790,5195,13313,23748
8790,5195,13313,23748
8791,5195,13313,23748
8796,5195,13313,23748
8796,5195,13314,23749
8796,5195,13314,23749
8798,5195,13314,23749
8801,5196,13314,23749
8801,5196,13314,23749
8803,5196,13314,23749
8803,5196,13314,23750
8805,5196,13314,23750
8805,5196,13314,23750
8805,5196,13314,23750
8807,5196,13315,23750
8807,5197,13315,23751
8807,5197,13315,23751
8812,5197,13315,23751
8813,5197,13315,23751
8813,5197,13315,23751
8814,5197,13315,23752
8818,5197,13315,23752
8818,5197,13315,23752
8819,5197,13315,23752
8821,5197,13315,23752
8824,5198,13315,23753
8824,5198,13316,23753
8825,5198,13317,23753
8828,5198,13317,23753
8830,5198,13317,23753
8831,5198,13317,23754
8831,5198,13317,23754
8831,5198,13317,23754
8831,5199,13317,23754
8832,5199,13317,23755
8832,5199,13317,23755
8832,5199,13317,23755
8832,5199,13317,23755
8833,5199,13317,23755
8833,5199,13317,23755
8833,5199,13317,23756
8833,5199,13317,23756
8833,5200,13317,23756
8833,5200,13317,23756
8834,5200,13317,23756
8834,5200,13318,23757
8834,5200,13320,23757
8834,5200,13320,23757
8837,5200,13321,23757
8838,5200,13321,23758
8839,5200,13321,23758
8840,5201,13321,23758
8840,5201,13321,23758
8845,5201,13321,23758
8846,5201,13321,23759
8847,5201,13321,23759
8847,5202,13321,23759
8852,5202,13321,23759
8852,5203,13321,23759
8853,5203,13321,23760
8853,5203,13321,23760
8853,5203,13321,23760
8854,5203,13322,23760
8854,5204,13322,23760
8854,5205,13322,23761
8854,5205,13322,23761
8854,5205,13324,23761
8854,5206,13325,23761
8854,5206,13325,23761
8854,5207,13325,23762
8854,5207,13325,23762
8854,5207,13325,23762
8854,5207,13325,23762
8854,5207,13325,23763
8854,5207,13325,23763
8854,5207,13325,23763
8855,5208,13325,23763
8856,5208,13325,23763
8856,5208,13325,23764
8857,5209,13325,23764
8857,5209,13325,23764
8859,5209,13326,23764
8860,5209,13326,23765
8860,5209,13326,23765
8860,5209,13328,23765
8862,5209,13329,23765
8862,5209,13329,23765
8862,5209,13329,23765
8862,5210,13329,23766
8864,5210,13329,23766
8865,5210,13329,23766
8865,5210,13329,23766
8866,5210,13329,23766
8866,5210,13329,23767
8867,5210,13329,23767
8867,5210,13329,23767
8867,5210,13329,23767
8867,5210,13329,23767
8867,5211,13329,23767
8868,5211,13329,23768
8868,5211,13329,23768
8868,5211,13330,23768
8868,5211,13331,23768
8868,5211,13331,23768
8869,5212,13332,23768
8871,5212,13333,23769
8871,5212,13333,23769
8871,5213,13333,23769
8871,5213,13333,23769
8872,5213,13333,23769
8872,5213,13333,23769
8873,5213,13333,23770
8873,5213,13333,23770
8873,5213,13333,23770
8875,5213,13333,23770
8875,5213,13333,23771
8876,5213,13333,23771
8876,5213,13333,23771
8877,5214,13333,23771
8877,5214,13333,23771
8877,5214,13333,23771
8877,5214,13334,23772
8878,5214,13336,23772
8878,5214,13336,23772
8878,5214,13336,23772
8880,5214,13336,23772
8880,5215,13336,23773
8880,5215,13336,23773
8880,5215,13336,23773
8880,5215,13336,23773
8884,5215,13336,23773
8884,5215,13336,23774
8886,5215,13336,23774
8886,5215,13336,23774
8886,5216,13336,23774
8886,5217,13337,23774
8886,5217,13337,23774
8886,5217,13337,23775
8888,5217,13337,23775
8888,5217,13337,23775
8889,5218,13337,23775
8890,5218,13337,23775
8890,5218,13337,23776
8890,5218,13337,23776
8890,5219,13337,23776
8890,5219,13337,23776
8890,5220,13337,23776
8890,5220,13338,23776
8890,5221,13338,23777
8891,5221,13339,23777
8891,5221,13340,23777
8891,5221,13341,23777
8891,5221,13341,23777
8891,5221,13341,23777
8891,5221,13341,23778
8891,5221,13341,23778
8891,5221,13341,23778
8891,5221,13341,23778
8891,5222,13341,23778
8891,5222,13341,23779
8891,5222,13341,23779
8891,5222,13341,23779
8892,5223,13341,23779
8892,5223,13341,23779
8892,5224,13341,23779
8892,5225,13344,23780
8892,5225,13344,23780
8892,5225,13344,23780
8892,5225,13344,23780
8892,5225,13344,23781
8892,5225,13344,23781
8892,5225,13344,23781
8892,5225,13344,23781
8892,5226,13344,23781
8892,5226,13344,23782
8896,5226,13344,23782
8896,5226,13344,23782
8896,5226,13345,23784
8896,5226,13345,23784
8896,5226,13345,23784
8896,5226,13345,23784
8896,5227,13346,23785
8896,5227,13346,23785
8897,5227,13347,23785
8897,5227,13347,23785
8897,5227,13348,23785
8897,5227,13348,23786
8897,5227,13348,23786
8897,5227,13348,23786
8897,5227,13348,23786
8897,5227,13348,23787
8897,5227,13348,23787
8897,5227,13348,23787
8897,5227,13348,23787
8897,5227,13348,23787
8897,5228,13348,23788
8897,5228,13348,23788
8898,5228,13348,23788
