55322767,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55529434,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55737726,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55948684,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56147386,482393047,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56353829,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56563754,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56768051,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56976812,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57187294,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57398325,482393046,163770050,10,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57603107,482393046,163770050,10,3,0,0,0,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
57809027,482393046,163770050,10,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58015503,482393046,163770050,10,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58220165,482393046,163770050,10,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58425625,482393046,163770050,10,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58631246,482393046,163770050,10,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,
58836536,482393046,163770050,10,3,0,0,10,0,39,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,
59042781,482393046,163770050,10,3,0,0,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
59248116,482393047,163770051,10,3,0,0,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
59453762,482393046,163770053,10,3,0,0,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
